"","Country","City","AccentCity","Region","Population","Latitude","Longitude"
"677460","co","monaco","Mónaco","34",NA,4.701793,-74.05802
"677461","co","monal","Monal","02",NA,6.810278,-75.940556
"677462","co","monasterio","Monasterio","35",NA,10.416667,-75.516667
"677463","co","monatoy","Monatoy","01",NA,-1.45,-73.05
"677464","co","monchadores","Monchadores","26",NA,7.411831,-73.541992
"677465","co","monchia","Monchía","26",NA,6.369912,-73.093113
"677466","co","monclar","Monclar","22",NA,-0.042286,-75.159732
"677467","co","mondoma","Mondoma","29",NA,3.819027,-77.005054
"677468","co","mondomo","Mondomó","09",NA,2.88805,-76.550618
"677469","co","mondonedo","Mondoñedo","33",NA,4.681864,-74.253231
"677470","co","mones","Mones","02",NA,6.980207,-76.110226
"677471","co","monfort","Monfort","30",NA,0.583333,-69.983333
"677472","co","mongon","Mongón","20",NA,1.688381,-78.077758
"677473","co","mongua","Mongua","36",2322,5.750835,-72.803387
"677474","co","monguan","Monguan","27",NA,8.935785,-74.909806
"677475","co","monguetiva","Monguetiva","33",NA,4.898611,-73.703056
"677476","co","mongui","Monguí","16",NA,3.266631,-74.870968
"677477","co","mongui","Monguí","17",NA,11.227867,-72.822183
"677478","co","mongui","Monguí","36",2299,5.721507,-72.84908
"677479","co","mongul","Mongul","36",NA,5.721507,-72.84908
"677480","co","moniquira","Moniquirá","36",9785,5.876376,-73.572843
"677481","co","monirote","Monirote","32",NA,5.503226,-71.478492
"677482","co","monitas","Moñitas","12",NA,9.245501,-76.130173
"677483","co","monito","Moñito","12",NA,8.25,-76.05
"677484","co","monitos","Moñitos","12",5385,8.25,-76.05
"677485","co","monopamba","Monopamba","20",NA,0.817125,-77.303546
"677486","co","monos","Monos","01",NA,-0.459444,-73.590833
"677487","co","monos","Monos","02",NA,6.816667,-76.233333
"677488","co","monos","Monos","20",NA,1.034856,-77.590483
"677489","co","monotriste","Monotriste","26",NA,7,-73.533333
"677490","co","monroy abajo","Monroy Abajo","35",NA,10.193537,-75.077423
"677491","co","monroy arriba","Monroy Arriba","35",NA,10.177922,-75.085444
"677492","co","monroy en medio","Monroy en Medio","35",NA,10.183333,-75.066667
"677493","co","monroy","Monroy","26",NA,5.833056,-73.678889
"677494","co","monroy","Monroy","35",NA,10.177922,-75.085444
"677495","co","monrroy","Monrroy","35",NA,10.177922,-75.085444
"677496","co","monserate","Monserate","36",NA,5.806111,-73.586111
"677497","co","monseratte","Monseratte","29",NA,4.074167,-75.927778
"677498","co","monserrate","Monserrate","02",NA,5.603333,-75.853333
"677499","co","monserrate","Monserrate","08",NA,1.248203,-75.584801
"677500","co","monserrate","Monserrate","16",NA,2.06542,-75.968267
"677501","co","monserrate","Monserrate","19",NA,4.292685,-73.63029
"677502","co","monserrate","Monserrate","26",NA,5.82162,-74.0211
"677503","co","monserrate","Monserrate","27",NA,9.366667,-75.433333
"677504","co","monserrate","Monserrate","31",NA,6.20377,-67.910464
"677505","co","monserrate","Monserrate","32",NA,4.937158,-72.537573
"677506","co","monserrate","Monserrate","33",NA,4.360928,-73.506205
"677507","co","monserrate","Monserrate","34",NA,4.608397,-74.059215
"677508","co","monserrate","Monserrate","36",NA,5.948315,-72.435152
"677509","co","monsu","Monsú","35",NA,10.183333,-75.466667
"677510","co","montalimones","Montalimones","33",NA,4.361754,-73.500694
"677511","co","montanadentro","Montañadentro","02",NA,6.9225,-75.681667
"677512","co","montana","Montaña","02",NA,6.570833,-75.578611
"677513","co","montana","Montaña","20",NA,1.776273,-77.386012
"677514","co","montana","Montaña","25",NA,13.366667,-81.366667
"677515","co","montana","Montaña","30",NA,0.883333,-70.433333
"677516","co","montana","Montaña","31",NA,3.546111,-69.7225
"677517","co","montana","Montaña","36",NA,5.586111,-73.780278
"677518","co","montanas del totumo","Montañas del Totumo","32",NA,5.935245,-71.219002
"677519","co","montanita","Montañita","02",NA,6.736111,-75.737778
"677520","co","montanita","Montañita","08",NA,1.476602,-75.439796
"677521","co","montanita","Montanita","12",NA,7.457778,-75.776944
"677522","co","montanita","Montañita","14",NA,2.570724,-72.745711
"677523","co","montanita","Montañita","16",NA,2.076546,-75.683319
"677524","co","montanita","Montañita","28",NA,3.4025,-75.661667
"677525","co","montanitas","Montañitas","29",NA,3.423613,-76.585191
"677526","co","montanon","Montañón","02",NA,6.816667,-76.283333
"677527","co","montanuela","Montañuela","09",NA,2.124774,-76.882827
"677528","co","montanuela","Montañuela","29",NA,4.339482,-76.23077
"677529","co","montealegre","Montealegre","24",NA,5.2675,-75.862222
"677530","co","monte alegre","Monte Alegre","29",NA,3.523333,-76.221667
"677531","co","monteazul","Monteazul","29",NA,4.583333,-76.266667
"677532","co","montebello","Montebello","02",2007,5.9449,-75.524279
"677533","co","montebello","Montebello","03",NA,6.421456,-71.68876
"677534","co","montebello","Montebello","08",NA,1.689516,-75.616699
"677535","co","montebello","Montebello","09",NA,2.550419,-76.783637
"677536","co","monte bello","Monte Bello","10",NA,9.43798,-73.868336
"677537","co","montebello","Montebello","16",NA,1.87649,-75.742919
"677538","co","montebello","Montebello","19",NA,4.244046,-73.28285
"677539","co","montebello","Montebello","22",NA,0.975766,-75.924995
"677540","co","monte bello","Monte Bello","26",NA,5.861111,-73.901667
"677541","co","montebello","Montebello","26",NA,6.992438,-73.413866
"677542","co","montebello","Montebello","28",NA,3.929444,-75.571389
"677543","co","monte bello","Monte Bello","28",NA,4.364444,-75.422778
"677544","co","montebello","Montebello","29",NA,3.48581,-76.54971
"677545","co","montebello","Montebello","33",NA,4.333168,-73.460127
"677546","co","montebello","Montebello","38",NA,9.759023,-74.444556
"677547","co","montebel","Montebel","36",NA,5.933333,-73.116667
"677548","co","montebelo","Montebelo","33",NA,4.299714,-74.661526
"677549","co","monte blanco","Monte Blanco","02",NA,7.326511,-75.358383
"677550","co","monteblanco","Monteblanco","19",NA,4.228817,-73.099641
"677551","co","monte blanco","Monte Blanco","34",NA,4.507235,-74.123165
"677552","co","montebonito","Montebonito","16",NA,1.91757,-76.092434
"677553","co","montebonito","Montebonito","37",NA,5.164288,-75.199524
"677554","co","montecarlo","Montecarlo","02",NA,5.916667,-75.733333
"677555","co","montecarlo","Montecarlo","10",NA,9.232232,-73.893687
"677556","co","montecarlo","Montecarlo","38",NA,10.164403,-74.066928
"677557","co","monte carmelo","Monte Carmelo","38",NA,10.856128,-74.224301
"677558","co","montecaro","Montecaro","10",NA,8.9,-73.866667
"677559","co","montecillo","Montecillo","16",NA,3.431793,-74.734689
"677560","co","montecillo","Montecillo","33",NA,4.925836,-73.802259
"677561","co","montecillos","Montecillos","16",NA,3.431793,-74.734689
"677562","co","montecitos","Montecitos","10",NA,8.170825,-73.505236
"677563","co","montecitos","Montecitos","16",NA,2.320833,-75.760278
"677564","co","monte corrales","Monte Corrales","33",NA,5.315124,-74.693913
"677565","co","montecristo","Montecristo","02",NA,5.574207,-75.798295
"677566","co","montecristo","Montecristo","10",NA,8.9,-73.866667
"677567","co","montecristo","Montecristo","12",NA,8.632808,-75.53941
"677568","co","monte cristo","Monte Cristo","21",NA,7.816667,-72.833333
"677569","co","montecristo","Montecristo","21",NA,8.023333,-73.279167
"677570","co","montecristo","Montecristo","27",NA,9.366667,-75.5
"677571","co","montecristo","Montecristo","33",NA,4.762383,-74.280762
"677572","co","montecristo","Montecristo","35",5608,8.297102,-74.473298
"677573","co","montecristo","Montecristo","37",NA,5.646192,-75.508728
"677574","co","montecristo","Montecristo","38",NA,9.800827,-74.302206
"677575","co","monte de luz","Monte de Luz","36",NA,5.750556,-73.711111
"677576","co","monte firme","Monte Firme","35",NA,9.411823,-74.870697
"677577","co","montefresco","Montefresco","17",NA,10.876389,-72.660278
"677578","co","montefrio","Montefrío","02",NA,6.955235,-75.15759
"677579","co","montefrio","Montefrío","26",NA,6.262061,-73.13633
"677580","co","montefrio","Montefrío","28",NA,3.480556,-75.2525
"677581","co","monte frio","Monte Frío","28",NA,3.801852,-74.722797
"677582","co","monte frio","Monte Frío","33",NA,5.083333,-74.55
"677583","co","montegrande","Montegrande","02",NA,6.550556,-75.696389
"677584","co","monte grande","Monte Grande","04",NA,10.566667,-74.75
"677585","co","montegrande","Montegrande","10",NA,10.416667,-73.533333
"677586","co","montegrande","Montegrande","12",NA,8.687119,-75.238087
"677587","co","montegrande","Montegrande","20",NA,1.572829,-77.324152
"677588","co","monte grande","Monte Grande","26",NA,6.733333,-73.25
"677589","co","monte grande","Monte Grande","28",NA,4.633333,-75
"677590","co","montegrande","Montegrande","29",NA,4.003807,-76.233469
"677591","co","monte hermoso","Monte Hermoso","29",NA,4.35,-76.366667
"677592","co","montejo","Montejo","36",NA,5.229423,-73.357494
"677593","co","montelargo","Montelargo","21",NA,8.281667,-73.166111
"677594","co","montelargo","Montelargo","24",NA,4.755278,-75.716389
"677595","co","montelargo","Montelargo","38",NA,9.467081,-74.659772
"677596","co","monteleon","Monteleón","09",NA,1.7375,-77.259722
"677597","co","montelibano","Montelíbano","12",NA,7.982875,-75.42293
"677598","co","montelibano","Montelíbano","38",34162,9.58265,-74.103108
"677599","co","monte libano","Monte Libano","38",NA,9.266708,-73.957562
"677600","co","montelimar","Montelimar","38",NA,10.762052,-74.240424
"677601","co","montelloron","Montellorón","38",NA,9.561111,-74.207439
"677602","co","monteloro","Monteloro","28",NA,3.324167,-75.624167
"677603","co","monteloro","Monteloro","29",NA,3.980357,-76.073589
"677604","co","monte loro","Monte Loro","36",NA,5.946667,-74.326111
"677605","co","montemar","Montemar","02",NA,6.423611,-74.850833
"677606","co","montemar","Montemar","27",NA,9.783471,-75.617393
"677607","co","montenegro","Montenegro","02",NA,5.726561,-75.618689
"677608","co","montenegro","Montenegro","12",NA,8.831222,-76.215754
"677609","co","montenegro","Montenegro","23",36500,4.566389,-75.751111
"677610","co","montenegro","Montenegro","29",NA,4.416389,-76.040833
"677611","co","monte negro","Monte Negro","32",NA,4.95,-72.4
"677612","co","montenegro","Montenegro","38",NA,9.821836,-74.223025
"677613","co","montene","Montene","12",NA,8.878743,-76.237766
"677614","co","monte oscuro","Monte Oscuro","26",NA,6.166667,-74.316667
"677615","co","monte oscuro","Monte Oscuro","29",NA,3.739334,-76.355664
"677616","co","monte palmira","Monte Palmira","38",NA,9.508608,-74.237413
"677617","co","monte pantarilo","Monte Pantarilo","02",NA,6.432028,-75.64095
"677618","co","montequiroga","Montequiroga","26",NA,5.780556,-73.791389
"677619","co","monteredondo","Monteredondo","09",NA,1.728346,-77.09366
"677620","co","monte redondo","Monte Redondo","09",NA,2.931389,-76.685
"677621","co","monte redondo","Monte Redondo","29",NA,3.372625,-76.577834
"677622","co","monteria","Montería","10",NA,9.55,-74.05
"677623","co","monteria","Montería","12",272424,8.747984,-75.881428
"677624","co","monteria","Montería","27",NA,8.784783,-74.862732
"677625","co","monteria","Montería","38",NA,10.256619,-74.637865
"677626","co","monterilla","Monterilla","09",NA,2.855556,-76.521111
"677627","co","montero","Montero","28",NA,3.419722,-75.415833
"677628","co","montero","Montero","29",NA,4.7,-76
"677629","co","monteroy","Monteroy","28",NA,5.189709,-74.768459
"677630","co","monterredondo","Monterredondo","02",NA,6.574167,-75.738889
"677631","co","monterredondo","Monterredondo","09",NA,3.211845,-76.206599
"677632","co","monterrey","Monterrey","02",NA,8.006916,-76.660633
"677633","co","monterrey","Monterrey","04",NA,10.850556,-74.731667
"677634","co","monterrey","Monterrey","12",NA,8.631499,-75.766282
"677635","co","monterrey","Monterrey","17",NA,12.216667,-71.283333
"677636","co","monterrey","Monterrey","21",NA,8.544444,-72.729167
"677637","co","monterrey","Monterrey","26",NA,6.841003,-73.684981
"677638","co","monterrey","Monterrey","29",NA,3.850278,-76.255833
"677639","co","monterrey","Monterrey","32",7759,4.872057,-72.898791
"677640","co","monterrey","Monterrey","34",NA,4.646149,-74.14574
"677641","co","monterrey","Monterrey","35",NA,10.48712,-75.421818
"677642","co","monterrey","Monterrey","38",NA,10.000827,-74.153604
"677643","co","monterrubio","Monterrubio","38",NA,10.23462,-74.274875
"677644","co","monte rubio","Monte Rubio","38",NA,10.23462,-74.274875
"677645","co","montesanto","Montesanto","38",NA,10.366667,-74.566667
"677646","co","montesclaros","Montesclaros","19",NA,4.105593,-73.655364
"677647","co","montes","Montes","04",NA,10.966667,-74.8
"677648","co","monte verde","Monte Verde","02",NA,7.151963,-74.545766
"677649","co","monteverde","Monteverde","09",NA,1.680278,-77.311667
"677650","co","montevideo","Montevideo","02",NA,7.7,-75.483333
"677651","co","montevideo","Montevideo","12",NA,8.172474,-76.026724
"677652","co","montevideo","Montevideo","26",NA,7.321389,-73.297222
"677653","co","montevideo","Montevideo","27",NA,9.383333,-75.116667
"677654","co","montevideo","Montevideo","28",NA,3.4225,-74.925
"677655","co","montevideo","Montevideo","32",NA,5.949542,-72.169589
"677656","co","montevideo","Montevideo","34",NA,4.645407,-74.119939
"677657","co","monte viejo","Monte Viejo","36",NA,5.741667,-73.567778
"677658","co","monte virgen","Monte Virgen","38",NA,9.566131,-74.507918
"677659","co","montevirgen","Montevirgen","38",NA,9.711565,-74.396001
"677660","co","monteyaco","Monteyaco","20",NA,1.604948,-77.35858
"677661","co","montezuma","Montezuma","12",NA,8.622717,-75.917969
"677662","co","montezuma","Montezuma","29",NA,4.709722,-75.765833
"677663","co","montfort","Montfort","19",NA,4.318708,-73.641362
"677664","co","montijo","Montijo","26",NA,5.912417,-73.611054
"677665","co","monton","Montón","12",NA,8.250236,-76.160221
"677666","co","monton","Montón","20",NA,1.785674,-77.376265
"677667","co","montuosa","Montuosa","21",NA,7.666667,-72.65
"677668","co","mopora","Mopora","26",NA,5.746667,-73.969722
"677669","co","moquen","Moquén","27",NA,9.364961,-75.461004
"677670","co","morales","Morales","09",4074,2.757011,-76.617231
"677671","co","morales","Morales","12",NA,8.230922,-76.038465
"677672","co","morales","Morales","29",NA,4.083333,-76.166667
"677673","co","morales","Morales","35",4773,8.270276,-73.868267
"677674","co","moralia","Moralia","08",NA,1.487474,-75.725807
"677675","co","moralia","Moralia","29",NA,4.083333,-76.166667
"677676","co","moralito","Moralito","27",NA,9.393009,-75.137256
"677677","co","moralito","Moralito","32",NA,4.722078,-72.194255
"677678","co","moral","Moral","28",NA,4.45,-75.266667
"677679","co","mora","Mora","12",NA,8.771667,-76.029167
"677680","co","morario","Morario","26",NA,6.335123,-73.295631
"677681","co","morato","Morato","34",NA,4.698597,-74.07287
"677682","co","moravia","Moravia","36",NA,5.638889,-73.711111
"677683","co","moravia","Moravia","37",NA,5.0325,-75.785278
"677684","co","moravito","Moravito","37",NA,5.027657,-75.713688
"677685","co","moray alla","Moray Alla","36",NA,5.656667,-73.938056
"677686","co","moray","Moray","33",NA,5.511389,-74.3425
"677687","co","morca","Morcá","36",NA,5.719098,-72.890818
"677688","co","morca","Morca","37",NA,5.418027,-74.916786
"677689","co","morcote","Morcote","36",NA,5.616667,-72.3
"677690","co","morelia","Morelia","01",NA,-1.166667,-72.033333
"677691","co","morelia","Morelia","02",NA,6.1,-75.983333
"677692","co","morelia","Morelia","08",2257,1.487474,-75.725807
"677693","co","morelia","Morelia","16",NA,2.065524,-76.193259
"677694","co","morelia","Morelia","24",NA,4.766667,-75.766667
"677695","co","morelia","Morelia","29",NA,3.804167,-76.060833
"677696","co","moreneros","Moreneros","17",NA,11.127959,-72.992101
"677697","co","morenita","Morenita","19",NA,4.13856,-72.511429
"677698","co","moreno","Moreno","17",NA,11.268386,-72.778155
"677699","co","moreno","Moreno","20",NA,1.05,-77.583333
"677700","co","moreno","Moreno","32",NA,5.880556,-71.891944
"677701","co","moreta","Moreta","24",NA,5.359076,-75.692993
"677702","co","morichalito","Morichalito","32",NA,4.485433,-72.278006
"677703","co","morichal","Morichal","03",NA,6.35,-71.383333
"677704","co","morichal","Morichal","30",NA,2.166667,-70.566667
"677705","co","morichal","Morichal","32",NA,5.352768,-71.096525
"677706","co","morichal viejo","Morichal Viejo","14",NA,2.216667,-70.033333
"677707","co","moriche","Moriche","19",NA,4.055134,-72.907266
"677708","co","moriche","Moriche","32",NA,4.844442,-72.581434
"677709","co","moriche solo","Moriche Solo","32",NA,4.915749,-72.821351
"677710","co","morichita","Morichita","19",NA,3.296958,-73.258014
"677711","co","morichito","Morichito","19",NA,3.296958,-73.258014
"677712","co","morichito","Morichito","31",NA,6.261025,-67.635914
"677713","co","morichito","Morichito","32",NA,4.7036,-72.526614
"677714","co","moriela","Moriela","16",NA,2.090278,-75.792298
"677715","co","morillo","Morillo","29",NA,3.433333,-76.283333
"677716","co","morillo","Morillo","35",NA,9.179379,-74.291974
"677717","co","morinda","Morinda","09",NA,2.509567,-76.624463
"677718","co","morindo abajo","Morindó Abajo","12",NA,8.917965,-76.236098
"677719","co","morindo jacamagal","Morindó Jacamagal","12",NA,8.892132,-76.201034
"677720","co","morindo","Morindó","12",NA,8.912778,-76.158056
"677721","co","morindo santa fe","Morindó Santa Fe","12",NA,8.912027,-76.14223
"677722","co","morindo santana","Morindó Santana","12",NA,8.886492,-76.158888
"677723","co","morisca","Morisca","35",NA,10.65,-75.233333
"677724","co","morital","Morital","03",NA,6.3,-72.083333
"677725","co","morito","Morito","02",NA,6.166667,-75.866667
"677726","co","morochito","Morochito","03",NA,6.583333,-71.716667
"677727","co","moroconcira","Moroconcirá","17",NA,11.485278,-72.821667
"677728","co","moron","Morón","35",NA,9.024468,-74.127075
"677729","co","moron","Moron","38",NA,9.033333,-74.116667
"677730","co","morono","Morono","20",NA,1.05,-77.583333
"677731","co","moros","Moros","21",NA,8.215624,-72.408592
"677732","co","moroto","Morotó","02",NA,6.773889,-76.086389
"677733","co","morralu","Morralú","12",NA,8.31602,-75.232934
"677734","co","morreton","Morretón","21",NA,7.766667,-72.6
"677735","co","morris hill","Morris Hill","25",NA,13.33126,-81.374752
"677736","co","morrito","Morrito","02",NA,6.688611,-75.795833
"677737","co","morritos","Morritos","37",NA,5.260556,-75.571944
"677738","co","morro alegre","Morro Alegre","02",NA,5.886796,-75.696195
"677739","co","morro amarillo","Morro Amarillo","02",NA,5.617778,-75.8325
"677740","co","morroa","Morroa","27",4949,9.333479,-75.305423
"677741","co","morro betania","Morro Betania","02",NA,5.615,-75.812222
"677742","co","morro caliente","Morro Caliente","36",NA,6.046667,-74.557222
"677743","co","morrocoicito","Morrocoicito","12",NA,8.722071,-75.375267
"677744","co","morroco","Morroco","15",NA,2.972383,-68.673732
"677745","co","morroco","Morroco","31",NA,3.621667,-69.838889
"677746","co","morro contento","Morro Contento","02",NA,6.270892,-75.625992
"677747","co","morrocoquiel","Morrocoquiel","12",NA,8.355278,-76.064722
"677748","co","morrocoycito","Morrocoycito","12",NA,8.722071,-75.375267
"677749","co","morrocoy","Morrocoy","10",NA,9.933333,-73.666667
"677750","co","morrocoy","Morrocoy","12",NA,8.695866,-75.693965
"677751","co","morrocoy","Morrocoy","27",NA,9.533333,-75.066667
"677752","co","morrocoy","Morrocoy","35",NA,8.439592,-73.911439
"677753","co","morrocoy","Morrocoy","36",NA,5.836667,-74.186667
"677754","co","morro de ovejas","Morro de Ovejas","02",NA,6.39524,-75.623159
"677755","co","morro el indio","Morro El Indio","02",NA,6.476459,-75.61005
"677756","co","morrogacho","Morrogacho","02",NA,6.679633,-76.06858
"677757","co","morro","Morro","02",NA,6.4,-75.25
"677758","co","morronato","Morroñato","29",NA,4.616667,-76.216667
"677759","co","morro negro","Morro Negro","26",NA,5.934444,-73.831111
"677760","co","morrones","Morrones","02",NA,7.008889,-75.796667
"677761","co","morron","Morrón","02",NA,6.500833,-75.581667
"677762","co","morro pelado","Morro Pelado","02",NA,5.657778,-75.804167
"677763","co","morropelon","Morropelón","02",NA,6.593889,-75.767778
"677764","co","morro placho","Morro Placho","09",NA,2.958321,-76.727795
"677765","co","morros","Morros","26",NA,6.497293,-73.221525
"677766","co","morro sucio","Morro Sucio","37",NA,5.266667,-75.366667
"677767","co","morroy","Morroy","35",NA,10.177922,-75.085444
"677768","co","morsca","Morsca","17",NA,11.65,-72.566667
"677769","co","mortinal","Mortiñal","03",NA,6.3,-72.083333
"677770","co","mortinal","Mortinal","36",NA,5.725833,-73.545278
"677771","co","moscachoque","Moscachoque","26",NA,5.967739,-73.3091
"677772","co","mosco","Mosco","36",NA,6.55,-72.383333
"677773","co","moscopan","Moscopán","09",NA,2.237566,-76.171442
"677774","co","moscu","Moscú","33",NA,4.533333,-74.4
"677775","co","mosoca","Mosoca","09",NA,2.726185,-76.08673
"677776","co","mosoco","Mosoco","09",NA,2.726185,-76.08673
"677777","co","mosotirro","Mosotirro","17",NA,11.591727,-72.194893
"677778","co","mosqueral","Mosqueral","20",NA,1.62393,-77.253027
"677779","co","mosquera","Mosquera","09",NA,2.351368,-76.88892
"677780","co","mosquera","Mosquera","20",3471,2.50861,-78.451102
"677781","co","mosquera","Mosquera","33",27006,4.705921,-74.230208
"677782","co","mosquetero","Mosquetero","35",NA,8.483333,-74.516667
"677783","co","mosquietero","Mosquietero","35",NA,8.483333,-74.516667
"677784","co","mosquitero","Mosquitero","35",NA,8.483333,-74.516667
"677785","co","mosquito","Mosquito","15",NA,2.5,-69.883333
"677786","co","mosquitos","Mosquitos","15",NA,2.516667,-70.133333
"677787","co","mosquitos","Mosquitos","28",NA,3.734167,-75.405
"677788","co","motagua","Motagua","10",NA,9.402616,-73.995119
"677789","co","motanita","Motañita","16",NA,2.673364,-75.661583
"677790","co","motavita","Motavita","36",392,5.576547,-73.366963
"677791","co","mote","Mote","12",NA,8.283449,-76.279212
"677792","co","motilandia","Motilandia","21",NA,8.590727,-73.090985
"677793","co","motilonia","Motilonia","21",NA,8.880556,-72.978889
"677794","co","motilon","Motilón","16",NA,2.85,-75.033333
"677795","co","motilon","Motilón","20",NA,1.383333,-77.55
"677796","co","motin","Motín","17",NA,11.470491,-72.631289
"677797","co","motoso","Motoso","26",NA,7.05,-73.266667
"677798","co","mouashira","Mouáshira","17",NA,12.324977,-71.610655
"677799","co","mountain","Mountain","25",NA,13.366667,-81.366667
"677800","co","moyano","Moyano","33",NA,4.8,-74.283333
"677801","co","moyas","Moyas","38",NA,10.283333,-74.816667
"677802","co","moyojoy","Moyojoy","17",NA,11.816642,-71.496458
"677803","co","moyones","Moyones","28",NA,4.483611,-75.011111
"677804","co","mozambique","Mozambique","35",NA,10.516667,-75.45
"677805","co","m pena","M Peña","02",NA,8.560833,-76.43
"677806","co","muchales","Muchales","36",NA,5.769722,-74.113611
"677807","co","muchal","Muchal","36",NA,5.699167,-74.013333
"677808","co","mudarra","Mudarra","35",NA,7.942107,-73.963291
"677809","co","muderra","Muderra","35",NA,7.942107,-73.963291
"677810","co","muellames","Muellamés","20",NA,0.956594,-77.771567
"677811","co","muellamues","Muellamués","20",NA,0.956594,-77.771567
"677812","co","muellarmes","Muellarmes","20",NA,0.956594,-77.771567
"677813","co","muelta larga","Muelta Larga","36",NA,5.641111,-74.105556
"677814","co","muequeta","Muequeta","34",NA,4.657638,-74.073185
"677815","co","muertos","Muertos","02",NA,6.638889,-75.990833
"677816","co","muesas","Muesás","20",NA,0.922911,-77.707164
"677817","co","mueses","Mueses","20",NA,0.772488,-77.567914
"677818","co","muisacar","Muisacar","17",NA,11.488535,-72.759844
"677819","co","mujuchata","Mujuchata","17",NA,11.469167,-72.665556
"677820","co","mulalo","Mulaló","29",NA,3.635278,-76.474167
"677821","co","mula","Mula","27",NA,9.464341,-75.147398
"677822","co","mulatico","Mulatico","02",NA,8.516667,-76.666667
"677823","co","mulaticos","Mulaticos","02",NA,8.516667,-76.666667
"677824","co","mulato","Mulato","02",NA,7.180236,-75.693367
"677825","co","mulato","Mulato","29",NA,3.635278,-76.474167
"677826","co","mulatos","Mulatos","02",NA,7.008815,-74.777006
"677827","co","mulicu","Mulicú","28",NA,3.633333,-75.516667
"677828","co","mumbarado","Mumbaradó","11",NA,5.61016,-76.400183
"677829","co","mumbu","Mumbú","11",NA,5.3,-76.383333
"677830","co","munbarado","Munbarado","11",NA,5.61016,-76.400183
"677831","co","mundo nuevo","Mundo Nuevo","02",NA,6.134722,-74.840278
"677832","co","mundo nuevo","Mundo Nuevo","10",NA,9.526222,-74.086854
"677833","co","mundo nuevo","Mundo Nuevo","12",NA,8.38061,-75.789367
"677834","co","mundo nuevo","Mundo Nuevo","24",NA,4.783611,-75.666667
"677835","co","mundo nuevo","Mundo Nuevo","26",NA,6.882933,-73.490151
"677836","co","mundo nuevo","Mundo Nuevo","27",NA,9.616667,-75.5
"677837","co","mundo nuevo","Mundo Nuevo","28",NA,4,-74.516667
"677838","co","mundo nuevo","Mundo Nuevo","32",NA,4.837778,-72.224444
"677839","co","mundonuevo","Mundonuevo","33",NA,4.659782,-73.868357
"677840","co","mundo nuevo","Mundo Nuevo","33",NA,4.659782,-73.868357
"677841","co","mundonuevo","Mundonuevo","33",NA,5.250683,-74.05205
"677842","co","mundo nuevo","Mundo Nuevo","33",NA,5.250683,-74.05205
"677843","co","mundo nuevo","Mundo Nuevo","35",NA,10.41,-75.408333
"677844","co","mundo viejo","Mundo Viejo","16",NA,3.173333,-74.965833
"677845","co","munecos","Muñecos","29",NA,3.85,-76.433333
"677846","co","muneque","Muñeque","03",NA,6.133333,-72.216667
"677847","co","mungi","Mungi","17",NA,11.227867,-72.822183
"677848","co","munguillo","Munguillo","35",NA,7.620271,-74.534788
"677849","co","municipal","Municipal","29",NA,3.878675,-77.031001
"677850","co","municipio de arauca","Municipio de Arauca","03",NA,7.085,-70.756667
"677851","co","municipio de arauquita","Municipio de Arauquita","03",NA,7.029167,-71.428056
"677852","co","municipio de fortul","Municipio de Fortul","03",NA,6.792768,-71.771699
"677853","co","municipio de paya","Municipio de Payá","36",NA,5.624923,-72.423454
"677854","co","municipio de pisba","Municipio de Pisba","36",NA,5.723962,-72.486462
"677855","co","municipio de san luis de palenque","Municipio de San Luis de Palenque","32",NA,5.421389,-71.731667
"677856","co","municipio fuente de oro","Municipio Fuente de Oro","19",NA,3.459444,-73.612778
"677857","co","municipio hato corozal","Municipio Hato Corozal","32",NA,6.156757,-71.763716
"677858","co","municipio juan de arama","Municipio Juan de Arama","19",NA,3.346389,-73.889444
"677859","co","municipio paz de ariporo","Municipio Paz de Ariporo","32",NA,5.880556,-71.891944
"677860","co","municipio pore","Municipio Pore","32",NA,5.727222,-71.994722
"677861","co","municipio silvia","Municipio Silvia","09",NA,2.613611,-76.3775
"677862","co","municipio trinidad","Municipio Trinidad","32",NA,5.430556,-71.631111
"677863","co","munones","Muñones","36",NA,5.965014,-73.566933
"677864","co","muraki","Múraki","17",NA,11.570278,-72.712778
"677865","co","muralen","Muralén","17",NA,11.483333,-72.593056
"677866","co","murario","Murario","26",NA,6.335123,-73.295631
"677867","co","muriba","Muribá","19",NA,0,-74.216667
"677868","co","murillo","Murillo","02",NA,6.60349,-74.394765
"677869","co","murillo","Murillo","11",NA,4.702156,-76.910107
"677870","co","murillo","Murillo","17",NA,4.5,-75.75
"677871","co","murillo","Murillo","28",1860,4.87393,-75.17151
"677872","co","murillo","Murillo","29",NA,3.433333,-76.283333
"677873","co","murillo","Murillo","31",NA,6.164167,-68.488056
"677874","co","murillo","Murillo","35",NA,9.179379,-74.291974
"677875","co","murillo","Murillo","37",NA,5.476321,-75.657763
"677876","co","murillo toro","Murillo Toro","34",NA,4.585424,-74.118109
"677877","co","murindo","Murindó","02",2372,6.984806,-76.754394
"677878","co","murindo","Murindó","11",NA,5.586494,-76.651374
"677879","co","muririhi","Múririhi","17",NA,12.216667,-71.466667
"677880","co","muritinga","Muritinga","30",NA,0.7,-69.45
"677881","co","murrapal","Murrapal","02",NA,5.906939,-75.684526
"677882","co","murrapal","Murrapal","24",NA,5.331467,-75.741622
"677883","co","murrapal","Murrapal","36",NA,5.939167,-74.311389
